DAY_OF_WEEK,UNIQUE_STOP_NUMBER,STOP_NAME,ROUTE,ON,OFF,TOTAL,LAT,LONG,StopID,IndividRoute,IndvRtOn,IndvRtOff,NumberOfRoutes,AllRtOn,AllRtOff
WEEKDAY,3534,DEL RT 16 @ PONDER AVE EB,303 - Intercounty Dover - Milford - Georgetown,1,1,2,38.807099,-75.420115,3534,303,1,1,1,1.33,0.51
WEEKDAY,3536,RD 213 @ SUSQUEHANNA AVE,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.874691,-75.428254,3536,303,0,0,1,0,0
WEEKDAY,3537,DEL RT 24 OP THE EYE INSTITU,215 - Millsboro - Rehoboth,3,0,3,38.729167,-75.136784,3537,215,3,0,1,3.17,0.32
WEEKDAY,3538,DEL RT 24 OP BEEBE MEDICAL C,215 - Millsboro - Rehoboth,0,0,0,38.726929,-75.139208,3538,215,0,0,1,0.26,0.16
WEEKDAY,3539,DEL RT 24 @ ENT BEEBE MEDICA,215 - Millsboro - Rehoboth,0,1,1,38.726877,-75.139075,3539,215,0,1,1,0.11,0.85
WEEKDAY,3540,DEL RT 24 @ THE EYE INSTITUT,215 - Millsboro - Rehoboth,0,3,3,38.729137,-75.136497,3540,215,0,3,1,0.04,2.71
WEEKDAY,3542,US RT 113 @ SUPER 8 MOTEL,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.949265,-75.426015,3542,303,0,0,1,0.05,0.05
WEEKDAY,3543,US RT 113 @ OLD JENKINS RD,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.950304,-75.425860,3543,303,0,0,1,0.12,0.05
WEEKDAY,3545,US RT 9 @ AIRPORT RD,206 - Georgetown - Lewes - Rehoboth,3,0,3,38.698729,-75.369557,3545,206,3,0,2,2.64,0.11
WEEKDAY,3545,US RT 9 @ AIRPORT RD,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.698806,-75.369406,3545,303,0,0,2,2.64,0.11
WEEKDAY,3546,US RT 9 @ SAND HILL RD,206 - Georgetown - Lewes - Rehoboth,0,2,2,38.698914,-75.369316,3546,206,0,2,2,0.03,2.49
WEEKDAY,3546,US RT 9 @ SAND HILL RD,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.699011,-75.369121,3546,303,0,0,2,0.03,2.49
WEEKDAY,3547,US RT 13A OP SKATE WORLD,212 - Georgetown - Seaford - Laurel,0,0,0,38.594052,-75.589026,3547,212,0,0,1,0.03,0.14
WEEKDAY,3548,SEAFORD RD AT SKATE WORLD,212 - Georgetown - Seaford - Laurel,0,0,0,38.593780,-75.588855,3548,212,0,0,1,0.1,0.03
WEEKDAY,3549,DEL RT 4 @ OP OLD CHURCHMANS,005 - Maryland Ave - Christiana Mall,14,3,18,39.695946,-75.662591,3549,5,14,3,2,14.56,3.44
WEEKDAY,3549,DEL RT 4 @ OP OLD CHURCHMANS,062 - Churchmans Shuttle,0,0,0,39.695875,-75.662807,3549,62,0,0,2,14.56,3.44
WEEKDAY,3551,US RT 40 @ GOVERNORS SQ PLAZ,040 - Glasgow - US Route 40,5,10,15,39.630155,-75.665598,3551,40,5,10,2,6.16,10.16
WEEKDAY,3551,US RT 40 @ GOVERNORS SQ PLAZ,064 - US40 Feeder,1,0,1,39.630082,-75.665819,3551,64,1,0,2,6.16,10.16
WEEKDAY,3552,PORTER RD @ US RT 40,064 - US40 Feeder,0,0,0,39.617907,-75.693476,3552,64,0,0,1,0.06,0.4
WEEKDAY,3553,PORTER RD @ WATERFORD - JOAN,064 - US40 Feeder,0,1,1,39.614777,-75.692700,3553,64,0,1,1,0.11,0.78
WEEKDAY,3554,E SCOTLAND DR @ ST ANDREWS 1,064 - US40 Feeder,1,0,1,39.608650,-75.697469,3554,64,1,0,1,1.12,0
WEEKDAY,3555,E SCOTLAND DR @ US RT 40,064 - US40 Feeder,0,0,0,39.610825,-75.703219,3555,64,0,0,1,0,0
WEEKDAY,3556,E SCOTLAND DR @ US RT 40,064 - US40 Feeder,0,0,0,39.611004,-75.703334,3556,64,0,0,1,0,0
WEEKDAY,3557,E SCOTLAND DR @ OP ST ANDREW,064 - US40 Feeder,1,0,1,39.609714,-75.699698,3557,64,1,0,1,1,0
WEEKDAY,3558,PORTER RD @ WATERFORD - JOAN,064 - US40 Feeder,1,0,1,39.615034,-75.692729,3558,64,1,0,1,0.5,0
WEEKDAY,3559,DUPONT HWY @ MALLARD POINTE,025 - Delaware City - DuPont Highway,0,15,15,39.640239,-75.627181,3559,25,0,15,1,0.39,14.55
WEEKDAY,3560,NORTH ST @ VINING RUN,104 - Camden Walmart,0,0,1,39.119191,-75.546867,3560,104,0,0,1,0.32,0.39
WEEKDAY,3562,STATE RD @ REHOBOTH AVE,201 - Rehoboth Beach,7,38,45,38.714838,-75.088439,3562,201,7,38,1,6.9,38.06
WEEKDAY,3563,US RT 13 @ HICKORY RIDGE RD,120 - Dover - Cheswold - Smyrna,3,1,4,39.248821,-75.587591,3563,120,3,1,1,2.52,1.39
WEEKDAY,3564,US RT 13 @ SPRING MEADOWS DR,120 - Dover - Cheswold - Smyrna,0,5,5,39.249771,-75.587128,3564,120,0,5,1,0.37,4.88
WEEKDAY,3565,DEL RT 23 @ FAIRFIELD,215 - Millsboro - Rehoboth,0,1,1,38.623060,-75.130797,3565,215,0,1,1,0,1
WEEKDAY,3566,DEL RT 23 OP CLAM RD OP MALO,215 - Millsboro - Rehoboth,0,0,0,38.624591,-75.121783,3566,215,0,0,1,0,0
WEEKDAY,3567,DEL RT 23 @ HARBOR RD MALONE,215 - Millsboro - Rehoboth,0,0,0,38.624629,-75.120755,3567,215,0,0,1,0,0
WEEKDAY,3569,STATE RD @ WASHINGTON ST - M,201 - Rehoboth Beach,24,26,49,38.707146,-75.090707,3569,201,24,26,1,23.63,25.71
WEEKDAY,3570,SHUTTLE RD @ EXXON STATION,201 - Rehoboth Beach,7,26,33,38.713581,-75.107723,3570,201,7,26,3,12.33,55.89
WEEKDAY,3570,SHUTTLE RD @ EXXON STATION,203 - North - Local,2,6,8,38.713522,-75.107722,3570,203,2,6,3,12.33,55.89
WEEKDAY,3570,SHUTTLE RD @ EXXON STATION,208 - Dewey - Bethany - Fenwick - Ocean City,3,24,27,38.713473,-75.107676,3570,208,3,24,3,12.33,55.89
WEEKDAY,3571,DEL RT 1 @ SPRING LAKE DR,203 - North - Local,2,4,6,38.705385,-75.087040,3571,203,2,4,2,2.25,4.53
WEEKDAY,3571,DEL RT 1 @ SPRING LAKE DR,208 - Dewey - Bethany - Fenwick - Ocean City,1,0,1,38.705411,-75.087093,3571,208,1,0,2,2.25,4.53
WEEKDAY,3572,GARFIELD AVE @ PENNSYLVANIA,208 - Dewey - Bethany - Fenwick - Ocean City,11,26,37,38.538137,-75.057676,3572,208,11,26,1,10.86,26.1
WEEKDAY,3573,GARFIELD AVE @ PENNSYLVANIA,208 - Dewey - Bethany - Fenwick - Ocean City,31,13,44,38.538346,-75.057654,3573,208,31,13,1,31.36,12.67
WEEKDAY,3576,WRANGLE HILL @ P-N-R,025 - Delaware City - DuPont Highway,41,44,85,39.576228,-75.657523,3576,25,41,44,3,93.55,75.63
WEEKDAY,3576,WRANGLE HILL @ P-N-R,044 - Delaware City DMV - Christiana Mall,13,7,21,39.576697,-75.657900,3576,44,13,7,3,93.55,75.63
WEEKDAY,3576,WRANGLE HILL @ P-N-R,053 - Delaware City DMV - Newark Hub,39,24,64,39.576695,-75.657935,3576,53,40,24,3,93.55,75.63
WEEKDAY,3577,CHURCHMANS RD @ GOODING DR,015 - New Castle Avenue - Christiana Mall,1,0,1,39.686842,-75.638075,3577,15,1,0,1,0.73,0.33
WEEKDAY,3580,KENT COUNTY BLDG @ BLUE HEN,106 - Dover AFB,0,0,0,39.153857,-75.505090,3580,106,0,0,2,0.51,0.39
WEEKDAY,3580,KENT COUNTY BLDG @ BLUE HEN,107 - Blue Hen Corp Ctr,0,0,1,39.153762,-75.504878,3580,107,0,0,2,0.51,0.39
WEEKDAY,3583,GATEWAY WEST @ DOLLAR TREE,102 - Gateway West,7,10,17,39.157628,-75.544475,3583,102,7,10,1,7.35,9.61
WEEKDAY,3587,DEL RT 1 @ QUALITY INN,203 - North - Local,7,2,8,38.702262,-75.082143,3587,203,7,2,2,6.86,1.97
WEEKDAY,3587,DEL RT 1 @ QUALITY INN,208 - Dewey - Bethany - Fenwick - Ocean City,0,0,1,38.702229,-75.082114,3587,208,0,0,2,6.86,1.97
WEEKDAY,3590,US RT 113 @ GEORGETOWN PROFE,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.704328,-75.402346,3590,303,0,0,1,0.03,0
WEEKDAY,3592,US RT 113/SR 1 @ SPRING HILL,303 - Intercounty Dover - Milford - Georgetown,1,0,1,38.966880,-75.432299,3592,303,1,0,1,0.55,0
WEEKDAY,3593,DEL RT 23 & BAYSHORE DR,215 - Millsboro - Rehoboth,1,1,2,38.634401,-75.189241,3593,215,1,1,1,0.79,0.9
WEEKDAY,3594,DELRT23 OP RADIE KAY LN LEIS,215 - Millsboro - Rehoboth,0,1,1,38.628899,-75.168443,3594,215,0,1,1,0,1
WEEKDAY,3595,DEL RT 23 @ COVE VILL SHOPPI,215 - Millsboro - Rehoboth,1,1,2,38.622492,-75.134148,3595,215,1,1,1,0.67,1.33
WEEKDAY,3596,DEL RT 23 @ COVE DR,215 - Millsboro - Rehoboth,2,0,2,38.622602,-75.134192,3596,215,2,0,1,2.22,0
WEEKDAY,3597,DEL RT 23 @ RADIE KAY LN LEI,215 - Millsboro - Rehoboth,0,0,0,38.628666,-75.166873,3597,215,0,0,1,0,0
WEEKDAY,3598,USRT13 DOVEMALL@ BACK ENT DO,109 - Dover Mall,0,1,1,39.191392,-75.539981,3598,109,0,1,1,0.08,1.13
WEEKDAY,3600,US RT13 @ CARTER RD,120 - Dover - Cheswold - Smyrna,7,6,12,39.280347,-75.592934,3600,120,7,6,1,6.8,5.69
WEEKDAY,3601,US RT 13 @ HEDGEGROW HOLLOW,120 - Dover - Cheswold - Smyrna,7,1,8,39.273477,-75.590431,3601,120,7,1,1,6.99,0.81
WEEKDAY,3602,US RT 13 @ LAWNDALE RD,120 - Dover - Cheswold - Smyrna,1,2,3,39.273769,-75.590217,3602,120,1,2,1,0.66,2.37
WEEKDAY,3603,US RT 13 @ CARTER RD,120 - Dover - Cheswold - Smyrna,4,6,9,39.279057,-75.592145,3603,120,4,6,1,3.54,5.74
WEEKDAY,3604,US113 @ CICADIA LN,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.966078,-75.432235,3604,303,0,0,1,0,0.29
WEEKDAY,3607,NAAMANS RD @ BALLYMEADE,061 - Naamans Road,0,0,0,39.823648,-75.492386,3607,61,0,0,1,0,0.4
WEEKDAY,3608,NAAMANS RD @ NORTHGATE RD,061 - Naamans Road,0,0,0,39.826303,-75.510027,3608,61,0,0,1,0.27,0
WEEKDAY,3609,NAAMANS RD @ CHANNIN DR,061 - Naamans Road,0,0,1,39.827445,-75.517135,3609,61,0,0,1,0.2,0.35
WEEKDAY,3610,NAAMANS RD @ SMITH LA,061 - Naamans Road,0,0,0,39.827981,-75.521871,3610,61,0,0,1,0,0
WEEKDAY,3611,NAAMANS RD @ BRANDYWOOD DR,061 - Naamans Road,0,0,1,39.827076,-75.515937,3611,61,0,0,1,0.27,0.34
WEEKDAY,3612,NAAMANS RD @ MOUSLEY PL,061 - Naamans Road,0,0,0,39.826045,-75.509517,3612,61,0,0,1,0.07,0.13
WEEKDAY,3613,NAAMANS RD @ OP BALLYMEADE,061 - Naamans Road,0,0,0,39.823327,-75.491486,3613,61,0,0,1,0,0
WEEKDAY,3614,NEW CASTLE AVE OP KENT AVE,107 - Blue Hen Corp Ctr,1,0,1,39.155867,-75.514402,3614,107,1,0,1,0.66,0
WEEKDAY,3615,NEW CASTLE AVE OP FAMILY COU,107 - Blue Hen Corp Ctr,1,0,1,39.157330,-75.515642,3615,107,1,0,1,0.52,0.04
WEEKDAY,3616,DEL RT 23 OP BAYSHORE DR,215 - Millsboro - Rehoboth,0,1,1,38.634146,-75.188068,3616,215,0,1,1,0.28,0.65
WEEKDAY,3624,US RT40 @ HOTEL @ DE 1 RAMP,054 - Fairplay Sta - Christiana Mall - Wilton,1,1,1,39.639452,-75.648897,3624,54,1,1,1,0.67,0.77
WEEKDAY,3627,US RT13 @ MARIAN DR,120 - Dover - Cheswold - Smyrna,1,0,1,39.207395,-75.566301,3627,120,1,0,1,0.73,0.24
WEEKDAY,3628,US RT13 @ MARION DR,120 - Dover - Cheswold - Smyrna,1,2,3,39.207770,-75.566318,3628,120,1,2,1,0.86,1.93
WEEKDAY,3629,US 113 @ JOHNSON RD,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.868170,-75.438794,3629,303,0,0,1,0.1,0.24
WEEKDAY,3630,US 113 @ MORGAN DR,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.867621,-75.438991,3630,303,0,0,1,0.09,0.16
WEEKDAY,3631,BROOKMONT FARMS @ E-Z WAYMAR,064 - US40 Feeder,2,2,4,39.622916,-75.687741,3631,64,2,2,1,1.99,1.86
WEEKDAY,3634,US RT13 @ PINEWOOD ACRES,120 - Dover - Cheswold - Smyrna,3,2,5,39.212138,-75.571063,3634,120,3,2,1,3.44,1.7
WEEKDAY,3635,US RT13 WALMART CHESWOLD,120 - Dover - Cheswold - Smyrna,7,11,18,39.215993,-75.572795,3635,120,7,11,1,7.31,11.05
WEEKDAY,3638,COMMERCE WAY AT ENTERPRISE P,102 - Gateway West,1,2,3,39.153340,-75.547698,3638,102,1,2,1,1.09,1.82
WEEKDAY,3639,DEL RT 10 @ WAWA,105 - Moores Lake Ctr,1,1,2,39.120073,-75.504047,3639,105,1,1,1,0.95,1.24
WEEKDAY,3640,DEL RT 10 & MOORES LAKE SC,105 - Moores Lake Ctr,0,0,0,39.117735,-75.516539,3640,105,0,0,2,2.01,0.21
WEEKDAY,3640,DEL RT 10 & MOORES LAKE SC,303 - Intercounty Dover - Milford - Georgetown,2,0,2,39.117388,-75.517134,3640,303,2,0,2,2.01,0.21
WEEKDAY,3644,DUPONT HWY @ PINE VALLEY APT,025 - Delaware City - DuPont Highway,27,1,28,39.644533,-75.624248,3644,25,27,1,1,27.08,1.38
WEEKDAY,3645,DUPONT HWY @ JAMES COURT IND,010 - Delaware Avenue - University Plaza,0,0,0,39.729066,-75.556097,3645,10,0,0,5,0.82,9.76
WEEKDAY,3645,DUPONT HWY @ JAMES COURT IND,013 - Philadelphia Pike - DuPont Highway,0,6,6,39.728891,-75.556086,3645,13,0,6,5,0.82,9.76
WEEKDAY,3645,DUPONT HWY @ JAMES COURT IND,016 - Newark Express,0,0,0,39.729090,-75.556100,3645,16,0,0,5,0.82,9.76
WEEKDAY,3645,DUPONT HWY @ JAMES COURT IND,025 - Delaware City - DuPont Highway,0,3,3,39.728973,-75.556087,3645,25,0,3,5,0.82,9.76
WEEKDAY,3645,DUPONT HWY @ JAMES COURT IND,028 - AI Dupont Hospital - Wilmington DMV,0,0,1,39.729057,-75.556093,3645,28,0,0,5,0.82,9.76
WEEKDAY,3647,DELRT1 @ FRED HUDSON RD,208 - Dewey - Bethany - Fenwick - Ocean City,2,1,3,38.555129,-75.060037,3647,208,2,1,1,1.75,0.89
WEEKDAY,3648,DELRT1 OP FRED HUDSON RD,208 - Dewey - Bethany - Fenwick - Ocean City,1,0,1,38.555431,-75.059752,3648,208,1,0,1,0.63,0.31
WEEKDAY,3649,OLD BALTIMORE PK @ ALBE DR,055 - Old Baltimore Pike,1,3,3,39.646131,-75.715726,3649,55,1,3,1,0.6,2.67
WEEKDAY,3650,OLD BALTIMORE PK @ WESTOVER,055 - Old Baltimore Pike,2,2,4,39.644172,-75.722855,3650,55,2,2,1,1.55,2.43
WEEKDAY,3651,OLD BALTIMORE PK @ TORINGTON,055 - Old Baltimore Pike,2,2,4,39.644125,-75.722669,3651,55,2,2,1,2,2.38
WEEKDAY,3652,OLD BALTIMORE PK @ WOODLAND,055 - Old Baltimore Pike,2,2,4,39.645850,-75.716349,3652,55,2,2,1,1.65,2.17
WEEKDAY,3654,DEL RT 24 @ DEL RT 23,215 - Millsboro - Rehoboth,1,3,5,38.637237,-75.193552,3654,215,1,3,1,1.17,3.46
WEEKDAY,3655,DELRT23 @ JASPER VIEW RD,215 - Millsboro - Rehoboth,3,4,8,38.625302,-75.103154,3655,215,3,4,1,3.39,4.28
WEEKDAY,3657,NAAMANS RD @ PIN OAK DR,061 - Naamans Road,0,0,0,39.821532,-75.480335,3657,61,0,0,1,0,0
WEEKDAY,3661,HEALD ST @ D ST,014 - DHSS Campus - Wilmington - Lea Blvd,4,11,16,39.727186,-75.545303,3661,14,4,11,2,13.4,27.86
WEEKDAY,3661,HEALD ST @ D ST,015 - New Castle Avenue - Christiana Mall,9,16,25,39.727184,-75.545301,3661,15,9,16,2,13.4,27.86
WEEKDAY,3662,BABB DRIVE & LUTHER VILL,107 - Blue Hen Corp Ctr,6,7,12,39.159303,-75.507731,3662,107,6,7,2,16.87,20.43
WEEKDAY,3662,BABB DRIVE & LUTHER VILLAGE,106 - Dover AFB,11,14,25,39.159456,-75.507820,3662,106,11,14,2,16.87,20.43
WEEKDAY,3663,DE RT 72 @ PENCADER PLAZA,053 - Delaware City DMV - Newark Hub,1,1,1,39.658881,-75.735309,3663,53,1,1,2,8.98,5.25
WEEKDAY,3663,DE RT 72 @ PENCADER PLAZA,055 - Old Baltimore Pike,8,5,13,39.658832,-75.735163,3663,55,8,5,2,8.98,5.25
WEEKDAY,3665,DEL RT 72 @ KENMAR DR,053 - Delaware City DMV - Newark Hub,2,2,3,39.660119,-75.735542,3665,53,2,2,2,4.21,9.28
WEEKDAY,3665,DEL RT 72 @ KENMAR DR,055 - Old Baltimore Pike,2,8,10,39.659868,-75.735247,3665,55,2,8,2,4.21,9.28
WEEKDAY,3666,SHIPS LANDING WAY @ OP. TIRE,015 - New Castle Avenue - Christiana Mall,8,7,14,39.671223,-75.557571,3666,15,8,7,1,7.75,6.66
WEEKDAY,3667,SHIPS LANDING WAY AT ESSBAR,015 - New Castle Avenue - Christiana Mall,2,1,2,39.673008,-75.554882,3667,15,2,1,1,1.65,0.6
WEEKDAY,3668,SHIPS LANDING WAY @ OP HIBBE,015 - New Castle Avenue - Christiana Mall,1,5,6,39.671308,-75.555325,3668,15,1,5,1,0.54,5.21
WEEKDAY,3669,ANCHOR MILL ROAD @ OP 5 BELO,015 - New Castle Avenue - Christiana Mall,2,2,4,39.673819,-75.556557,3669,15,2,2,1,1.74,1.86
WEEKDAY,3678,FARMER LANE @ DELAWARE AVE,006 - Kirkwood Highway,218,231,449,39.682405,-75.743347,3678,6,218,231,4,334,332.98
WEEKDAY,3678,FARMER LANE @ DELAWARE AVE,034 - Newark - Christiana Mall,19,24,43,39.682426,-75.743266,3678,34,19,24,4,334,332.98
WEEKDAY,3678,FARMER LANE @ DELAWARE AVE,053 - Delaware City DMV - Newark Hub,7,0,7,39.682297,-75.741830,3678,53,7,0,4,334,332.98
WEEKDAY,3678,FARMER LANE @ DELAWARE AVE,055 - Old Baltimore Pike,90,78,168,39.682382,-75.743343,3678,55,90,78,4,334,332.98
WEEKDAY,3679,POMEROY LANE @ MAIN ST,016 - Newark Express,13,18,31,39.682504,-75.743896,3679,16,13,18,4,182.7,196.5
WEEKDAY,3679,POMEROY LANE @ MAIN ST,033 - Christiana Mall - Newark,118,121,239,39.682534,-75.743680,3679,33,118,121,4,182.7,196.5
WEEKDAY,3679,POMEROY LANE @ MAIN ST,046 - Newark - Glasgow,52,46,97,39.682534,-75.743726,3679,46,52,46,4,182.7,196.5
WEEKDAY,3679,POMEROY LANE @ MAIN ST,053 - Delaware City DMV - Newark Hub,0,12,12,39.682301,-75.743062,3679,53,0,12,4,182.7,196.5
WEEKDAY,3684,JUSTISON ST @ OP PNR,012 - Baynard Blvd - Riverfront,10,0,10,39.733826,-75.561456,3684,12,10,0,1,10.22,0.25
WEEKDAY,3687,N MARKET ST @ RODNEY SQ,011 - Washington Street,109,11,121,39.745882,-75.547400,3687,11,109,11,2,184.69,28.82
WEEKDAY,3687,N MARKET ST @ RODNEY SQ,012 - Baynard Blvd - Riverfront,76,17,93,39.746212,-75.547489,3687,12,76,17,2,184.69,28.82
WEEKDAY,3690,DEL RT 72 @ WYOMING ROAD,055 - Old Baltimore Pike,0,6,7,39.680329,-75.735903,3690,55,0,7,1,0.27,6.5
WEEKDAY,3692,CHERRYLANE @ DEPT OF CORRECT,014 - DHSS Campus - Wilmington - Lea Blvd,20,26,46,39.689414,-75.544483,3692,14,20,26,1,20.18,25.52
WEEKDAY,3694,WASHINGTON ST @ CANAL RD,025 - Delaware City - DuPont Highway,11,9,19,39.579494,-75.589442,3694,25,11,9,1,10.58,8.83
WEEKDAY,3695,BAYLOR CORRECTIONAL FACILTY,014 - DHSS Campus - Wilmington - Lea Blvd,5,5,10,39.702530,-75.581154,3695,14,5,5,1,5.28,4.94
WEEKDAY,3696,CHERRY LANE @ RIVERVIEW DR,014 - DHSS Campus - Wilmington - Lea Blvd,2,6,8,39.691476,-75.549663,3696,14,2,6,1,2.33,5.67
WEEKDAY,3697,AIRPORT RD @ DMV,010 - Delaware Avenue - University Plaza,1,1,2,39.674765,-75.628163,3697,10,1,1,1,0.64,1.36
WEEKDAY,3711,FEDERAL ST OP NEW ST,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.771325,-75.314507,3711,303,0,0,1,0.05,0.18
WEEKDAY,3712,FEDERAL ST @ NEW ST,303 - Intercounty Dover - Milford - Georgetown,0,0,0,38.771241,-75.314574,3712,303,0,0,1,0.03,0.05
WEEKDAY,3721,SANDHILL DR @ HAMPTON INN RE,043 - Middletown - Odessa Park & Ride,1,2,4,39.451389,-75.730109,3721,43,1,2,1,1.15,2.42
WEEKDAY,3722,RAMUNNO DR @ LOUIS LN,043 - Middletown - Odessa Park & Ride,2,1,3,39.454028,-75.728958,3722,43,2,1,1,1.81,0.9
WEEKDAY,3723,RAMUNNO DR @ OP LISA LN,043 - Middletown - Odessa Park & Ride,6,6,11,39.457302,-75.728958,3723,43,6,6,1,5.54,5.67
WEEKDAY,3724,ASH LN @ OP FOXTAIL LANE,043 - Middletown - Odessa Park & Ride,3,2,5,39.459183,-75.724177,3724,43,3,2,1,2.61,2.45
WEEKDAY,3725,SR 299 @ MIDDLETOWN COMMONS,043 - Middletown - Odessa Park & Ride,2,2,4,39.449406,-75.724478,3725,43,2,2,1,2.39,1.58
WEEKDAY,3727,SR 299 @ OP NEW ST,043 - Middletown - Odessa Park & Ride,2,1,3,39.450087,-75.707872,3727,43,2,1,1,2,1.47
WEEKDAY,3728,MERRIMAC AVE @ SOUTH RIDGE A,043 - Middletown - Odessa Park & Ride,0,0,1,39.450683,-75.737792,3728,43,0,0,1,0.29,0.26
WEEKDAY,3731,SR 299 @ NEW ST,043 - Middletown - Odessa Park & Ride,2,3,5,39.450108,-75.708381,3731,43,2,3,1,2.46,2.98
WEEKDAY,3732,SR 299 @ US RT 301,043 - Middletown - Odessa Park & Ride,1,3,3,39.449523,-75.724906,3732,43,1,3,1,0.57,2.61
WEEKDAY,3733,MERRIMAC AVE @ MIDDLETOWN WA,043 - Middletown - Odessa Park & Ride,5,1,7,39.446302,-75.739367,3733,43,5,1,1,5.33,1.25
WEEKDAY,3736,HOWARD ST @ SHOP RITE,014 - DHSS Campus - Wilmington - Lea Blvd,41,29,71,39.732914,-75.555176,3736,14,42,29,2,50.94,38.27
WEEKDAY,3736,HOWARD ST @ SHOP RITE,028 - AI Dupont Hospital - Wilmington DMV,9,9,19,39.733168,-75.555168,3736,28,9,9,2,50.94,38.27
WEEKDAY,3737,GEORGETOWN TRANSIT HUB,206 - Georgetown - Lewes - Rehoboth,11,7,18,38.692990,-75.385148,3737,206,11,7,5,80.52,64.73
WEEKDAY,3737,GEORGETOWN TRANSIT HUB,212 - Georgetown - Seaford - Laurel,34,23,57,38.692731,-75.384878,3737,212,34,23,5,80.52,64.73
WEEKDAY,3737,GEORGETOWN TRANSIT HUB,303 - Intercounty Dover - Milford - Georgetown,11,8,19,38.693054,-75.385297,3737,303,11,8,5,80.52,64.73
WEEKDAY,3737,GEORGETOWN TRANSIT HUB,901 - Georgetown Flex,7,13,20,38.692900,-75.386148,3737,901,7,13,5,80.52,64.73
WEEKDAY,3737,GEORGETOWN TRANSIT HUB,902 - Millsboro - Georgetown Flex,17,14,31,38.692830,-75.385165,3737,902,17,14,5,80.52,64.73
WEEKDAY,3738,REHOBOTH AVE @ THE ARK,201 - Rehoboth Beach,33,9,42,38.715299,-75.089390,3738,201,33,9,1,32.58,9.42
WEEKDAY,3739,DEL RT 1 @ COMMUNITY BANK,201 - Rehoboth Beach,5,27,32,38.743519,-75.151260,3739,201,5,27,2,5.4,32.21
WEEKDAY,3739,DEL RT 1 @ COMMUNITY BANK,203 - North - Local,0,5,6,38.743513,-75.151264,3739,203,0,5,2,5.4,32.21
WEEKDAY,3742,FELTON US13 AT SR12,117 - Harrington - Dover,2,0,2,39.005958,-75.569018,3742,117,2,0,1,2.04,0.2
WEEKDAY,3743,US RT13 @ REDNERS MARKET,120 - Dover - Cheswold - Smyrna,1,1,2,39.209587,-75.569010,3743,120,1,1,1,1.26,0.87
WEEKDAY,3744,MILLCHOP LN @ STEPHENSON DR,117 - Harrington - Dover,8,1,9,39.068544,-75.538216,3744,117,8,1,1,7.63,1.03
WEEKDAY,3745,JEFFERY DR @ BOYD DR,117 - Harrington - Dover,1,2,3,39.069610,-75.530943,3745,117,1,2,1,0.67,2.35
WEEKDAY,3746,CHERRY DR EAST @ ORANGE ST,117 - Harrington - Dover,0,0,1,39.066519,-75.527009,3746,117,0,1,1,0.22,0.5
WEEKDAY,3747,PLUM DR @ CHERRY DR EAST,117 - Harrington - Dover,0,0,0,39.063661,-75.530347,3747,117,0,0,1,0.07,0.05
WEEKDAY,3748,PLUM DR @ APPLE RUN,117 - Harrington - Dover,0,1,1,39.065450,-75.531049,3748,117,0,1,1,0.38,0.51
WEEKDAY,3749,MILLCHOP LN @ MABEL DR,117 - Harrington - Dover,6,2,8,39.067246,-75.532475,3749,117,6,2,1,5.78,2.22
WEEKDAY,3750,MILLCHOP LN OP STEPHENSON DR,117 - Harrington - Dover,1,6,7,39.068397,-75.537690,3750,117,1,6,1,0.73,6.43
WEEKDAY,3751,US RT13 OP CRESTWOOD DR,117 - Harrington - Dover,0,4,4,39.055171,-75.556138,3751,117,0,4,1,0.15,3.77
WEEKDAY,3752,US RT13 @ EVENS RD,117 - Harrington - Dover,0,1,1,39.045733,-75.557779,3752,117,0,1,1,0.19,0.77
WEEKDAY,3753,US RT13 @ RUBEON MAY ALLENS,117 - Harrington - Dover,0,2,3,39.034456,-75.560980,3753,117,0,2,1,0.48,2.16
WEEKDAY,3754,US RT13 @ OLD NEW RD/WILLIS,117 - Harrington - Dover,0,1,1,39.030483,-75.562165,3754,117,0,1,1,0.16,0.51
WEEKDAY,3755,US RT13 @ S ERIN AVE,117 - Harrington - Dover,0,1,1,39.012250,-75.567652,3755,117,0,1,1,0.09,0.93
WEEKDAY,3756,US RT13 @ REEVES CROSSING RD,117 - Harrington - Dover,1,1,2,38.983947,-75.567542,3756,117,1,1,1,0.54,1.05
WEEKDAY,3757,US RT13 @ DELAWARE AVE,117 - Harrington - Dover,0,1,1,38.932706,-75.566181,3757,117,0,1,1,0.18,0.62
WEEKDAY,3758,US RT13 @ SHAW AVE,117 - Harrington - Dover,1,2,3,38.928201,-75.567035,3758,117,1,2,1,0.89,2.01
WEEKDAY,3759,US RT13 @ FAIRGROUND RD,117 - Harrington - Dover,4,5,8,38.915309,-75.569194,3759,117,4,5,1,3.86,4.59
